EVENT_DATE,YEAR,EVENT_TYPE,SUB_EVENT_TYPE,ACTOR1,ASSOC_ACTOR_1,INTER1,ACTOR2,ASSOC_ACTOR_2,INTER2,INTERACTION,REGION,COUNTRY,LOCATION,LATITUDE,LONGITUDE,SOURCE,SOURCE_SCALE,FATALITIES,TIMESTAMP
14-May-20,2020,Violence against civilians,Attack,Military Forces of Israel (2009-2021),,8,Civilians (Palestine),,7,78,Middle East,Palestine,Yabad,32.446,35.168,Arab 48,National,0,1624315870
14-May-20,2020,Violence against civilians,Attack,Military Forces of Israel (2009-2021),,8,Civilians (Palestine),Fishermen (Palestine),7,78,Middle East,Palestine,Coast of North Gaza,31.584,34.466,Palestine News and Information Agency,National,0,1624315878
14-May-20,2020,Strategic developments,Looting/property destruction,Military Forces of Israel (2009-2021),,8,Civilians (Palestine),Farmers (Palestine),7,78,Middle East,Palestine,Al Hadidiyah,32.24,35.496,Palestine News and Information Agency,National,0,1624315881
14-May-20,2020,Strategic developments,Looting/property destruction,Military Forces of Israel (2009-2021),,8,Civilians (Palestine),Farmers (Palestine),7,78,Middle East,Palestine,Khirbet ar Ras al Ahmar,32.273,35.493,Palestine News and Information Agency,National,0,1624315882
14-May-20,2020,Strategic developments,Looting/property destruction,Military Forces of Israel (2009-2021),,8,Civilians (Palestine),Bedouin Ethnic Group (Palestine); Farmers (Palestine),7,78,Middle East,Palestine,Jericho,31.867,35.45,Palestine News and Information Agency,National,0,1624315882
14-May-20,2020,Battles,Armed clash,Unidentified Armed Group (Palestine),,3,Military Forces of Israel (2009-2021),,8,38,Middle East,Palestine,Fuqeiqis,31.488,34.984,Al Ghad (Jordan),Regional,1,1643657314
15-May-20,2020,Protests,Protest with intervention,Protesters (Palestine),,6,Military Forces of Israel (2009-2021),,8,68,Middle East,Palestine,As Sawiyah,32.085,35.258,Palestinian News Network; Arab 48,National,0,1624315863
15-May-20,2020,Riots,Mob violence,Rioters (Palestine),,5,Military Forces of Israel (2009-2021),,8,58,Middle East,Palestine,Al Quds - Abu Dis,31.762,35.262,Times of Israel; Arab 48,National-Regional,0,1624315863
15-May-20,2020,Protests,Excessive force against protesters,Military Forces of Israel (2009-2021),,8,Protesters (Palestine),,6,68,Middle East,Palestine,Kafr Qaddum,32.222,35.145,Al Ghad (Jordan),Regional,0,1624315867
15-May-20,2020,Riots,Mob violence,Rioters (Palestine),,5,Military Forces of Israel (2009-2021),,8,58,Middle East,Palestine,Yabad,32.446,35.168,Arab 48,National,0,1624315869
15-May-20,2020,Violence against civilians,Attack,Military Forces of Israel (2009-2021),,8,Civilians (Palestine),,7,78,Middle East,Palestine,Yabad,32.446,35.168,Arab 48,National,0,1624315870
15-May-20,2020,Strategic developments,Change to group/activity,Military Forces of Israel (2009-2021),,8,,,0,80,Middle East,Palestine,Yabad,32.446,35.168,Arab 48,National,0,1624315870
15-May-20,2020,Violence against civilians,Attack,Military Forces of Israel (2009-2021),,8,Civilians (Palestine),Fishermen (Palestine),7,78,Middle East,Palestine,Coast of North Gaza,31.584,34.466,Palestine News and Information Agency,National,0,1624315881
16-May-20,2020,Battles,Armed clash,Unidentified Clan Militia (Palestine),Refugees/IDPs (Palestine),4,Unidentified Clan Militia (Palestine),Refugees/IDPs (Palestine),4,44,Middle East,Palestine,Al Burayj,31.439,34.403,ReliefWeb; Al Mezan,Other-National,0,1618502003
17-May-20,2020,Battles,Armed clash,Unidentified Clan Militia (Palestine),Refugees/IDPs (Palestine),4,Unidentified Clan Militia (Palestine),Refugees/IDPs (Palestine),4,44,Middle East,Palestine,Jabalya,31.527,34.484,ReliefWeb; Al Mezan,Other-National,2,1591037308
17-May-20,2020,Strategic developments,Looting/property destruction,Settlers (Israel),,3,Civilians (Palestine),Farmers (Palestine),7,37,Middle East,Palestine,Yatma,32.109,35.269,Palestinian News Network,National,0,1591037310
17-May-20,2020,Strategic developments,Other,Police Forces of Israel (2009-2021),Police Forces of Israel (2009-2021) Shin Bet,8,Civilians (Palestine),Labour Group (Palestine),7,78,Middle East,Palestine,Al Quds - Bayt Hanina,31.83,35.225,Ma'an News Agency,National,0,1624315876
18-May-20,2020,Riots,Mob violence,Rioters (Palestine),,5,Military Forces of Israel (2009-2021),,8,58,Middle East,Palestine,Bayt Ummar,31.623,35.105,Arab 48; Palestine News and Information Agency,National,0,1624315864
18-May-20,2020,Riots,Mob violence,Rioters (Palestine),Refugees/IDPs (Palestine),5,Military Forces of Israel (2009-2021),,8,58,Middle East,Palestine,Mukhayyam Aqabat Jabr,31.84,35.441,Arab 48,National,0,1624315868
18-May-20,2020,Strategic developments,Arrests,Military Forces of Israel (2009-2021),,8,Civilians (Palestine),Hamas Movement; Refugees/IDPs (Palestine),7,78,Middle East,Palestine,Mukhayyam Aqabat Jabr,31.84,35.441,Arab 48,National,0,1624315868
18-May-20,2020,Violence against civilians,Attack,Military Forces of Israel (2009-2021),,8,Civilians (Palestine),,7,78,Middle East,Palestine,Al Quds - Isawiya,31.803,35.287,Arab 48,National,0,1624315870
18-May-20,2020,Strategic developments,Looting/property destruction,Military Forces of Israel (2009-2021),,8,Civilians (Palestine),,7,78,Middle East,Palestine,Bayt Inun,31.559,35.124,Arab 48,National,0,1624315870
18-May-20,2020,Riots,Mob violence,Rioters (Palestine),,5,Military Forces of Israel (2009-2021),,8,58,Middle East,Palestine,Faroun,32.286,35.023,Arab 48,National,0,1624315870
14-Mar-16,2016,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Nuwaidrat,26.135,50.597,14 February Revolution Youth Coalition,Other,0,1618873890
15-Mar-16,2016,Riots,Violent demonstration,Rioters (Bahrain),Shiite Muslim Group (Bahrain),5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Samahij,26.28,50.635,Shiite News,International,0,1604359297
15-Mar-16,2016,Riots,Violent demonstration,Rioters (Bahrain),Shiite Muslim Group (Bahrain),5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Nuwaidrat,26.135,50.597,Shiite News,International,0,1604359297
15-Mar-16,2016,Riots,Violent demonstration,Rioters (Bahrain),Shiite Muslim Group (Bahrain),5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Al Daih,26.217,50.533,Shiite News,International,0,1607976996
15-Mar-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Sitrah,26.155,50.621,Al Wafa,Other,0,1618859403
15-Mar-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Karzakkan,26.116,50.482,Al Wafa,Other,0,1618859404
15-Mar-16,2016,Protests,Protest with intervention,Protesters (Bahrain),Shiite Muslim Group (Bahrain),6,Police Forces of Bahrain (1999-),,1,16,Middle East,Bahrain,Sitrah,26.155,50.621,Bahrain Mirror,National,0,1644271367
17-Mar-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Manama,26.228,50.586,Al Wafa,Other,0,1618859403
17-Mar-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Ash Shakhurah,26.215,50.507,Al Wafa,Other,0,1618859403
17-Mar-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Abu Saybi,26.218,50.507,Al Wafa,Other,0,1618859403
18-Mar-16,2016,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Sitrah,26.155,50.621,Al Wafa; 14 February Revolution Youth Coalition,Other,0,1618859401
18-Mar-16,2016,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Abu Saybi,26.218,50.507,Al Wafa; 14 February Revolution Youth Coalition,Other,0,1618859401
21-Mar-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Al Diraz,26.218,50.471,Duraz Youth,New media,0,1618859404
24-Mar-16,2016,Protests,Protest with intervention,Protesters (Bahrain),Shiite Muslim Group (Bahrain),6,Police Forces of Bahrain (1999-),,1,16,Middle East,Bahrain,Abu Saybi,26.218,50.507,Abusaiba Media,New media,0,1584127709
24-Mar-16,2016,Riots,Violent demonstration,Rioters (Bahrain),Shiite Muslim Group (Bahrain),5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Nuwaidrat,26.135,50.597,Revolution Bahrain,New media,0,1584127714
25-Mar-16,2016,Protests,Protest with intervention,Protesters (Bahrain),Shiite Muslim Group (Bahrain),6,Police Forces of Bahrain (1999-),,1,16,Middle East,Bahrain,Sitrah,26.155,50.621,Shiite News,International,0,1600098930
25-Mar-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Nuwaidrat,26.135,50.597,Al Wafa,Other,0,1618859403
25-Mar-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Karzakkan,26.116,50.482,Al Wafa,Other,0,1618859404
25-Mar-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Karranah,26.229,50.509,Al Wafa,Other,0,1618859404
27-Mar-16,2016,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Sitrah,26.155,50.621,14 February Revolution Youth Coalition,Other,0,1618859402
31-Mar-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Karzakkan,26.116,50.482,Karzakkan News,New media,0,1584127713
31-Mar-16,2016,Protests,Excessive force against protesters,Protesters (Bahrain),,6,Police Forces of Bahrain (1999-),,1,16,Middle East,Bahrain,Sitrah,26.155,50.621,Al Wafa,Other,0,1618859403
31-Mar-16,2016,Protests,Excessive force against protesters,Protesters (Bahrain),,6,Police Forces of Bahrain (1999-),,1,16,Middle East,Bahrain,Manama,26.228,50.586,Al Wafa,Other,0,1618859403
31-Mar-16,2016,Protests,Excessive force against protesters,Protesters (Bahrain),,6,Police Forces of Bahrain (1999-),,1,16,Middle East,Bahrain,Abu Saybi,26.218,50.507,Al Wafa,Other,0,1618859403
31-Mar-16,2016,Violence against civilians,Attack,Police Forces of Bahrain (1999-),,1,Civilians (Bahrain),,7,17,Middle East,Bahrain,Shahrakkan,26.075,50.501,Bahrain Mirror,National,0,1644271367
01-Apr-16,2016,Riots,Violent demonstration,Rioters (Bahrain),Muslim Group (Bahrain),5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Al Diraz,26.218,50.471,Al Wafa; Shiite News,Other-International,0,1618859402
01-Apr-16,2016,Protests,Protest with intervention,Protesters (Bahrain),,6,Police Forces of Bahrain (1999-),,1,16,Middle East,Bahrain,Manama,26.228,50.586,Al Wafa,Other,0,1618859403
02-Apr-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Al Daih,26.217,50.533,Daih Media,New media,0,1618859404
03-Apr-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Nuwaidrat,26.135,50.597,Al Wafa,Other,0,1618859404
05-Apr-16,2016,Violence against civilians,Attack,Police Forces of Bahrain (1999-),,1,Civilians (Bahrain),,7,17,Middle East,Bahrain,Manama,26.228,50.586,Shiite News,International,0,1567462251
05-Apr-16,2016,Riots,Violent demonstration,Rioters (Bahrain),Shiite Muslim Group (Bahrain),5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Shahrakkan,26.075,50.501,Shiite News,International,0,1567462251
05-Apr-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Al Diraz,26.218,50.471,Duraz Youth,New media,0,1618859404
06-Apr-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Al Diraz,26.218,50.471,Revolution Bahrain; Al Wafa,Other-New media,0,1618859401
06-Apr-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Manama - Adhari,26.231,50.571,Al Wafa,Other,0,1621893472
06-Apr-16,2016,Protests,Protest with intervention,Protesters (Bahrain),February 14 Youth Coalition,6,Police Forces of Bahrain (1999-),,1,16,Middle East,Bahrain,Bilad al Qadim,26.212,50.562,14 February Revolution Youth Coalition,Other,0,1621903732
07-Apr-16,2016,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Abu Saybi,26.218,50.507,14 February Revolution Youth Coalition,Other,0,1618859402
07-Apr-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Bilad al Qadim,26.212,50.562,BH14 News,New media,0,1621903733
08-Apr-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Sitrah,26.155,50.621,Al Wafa,Other,0,1618859403
08-Apr-16,2016,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Bilad al Qadim,26.212,50.562,14 February Revolution Youth Coalition; Al Wafa,Other,0,1621903731
08-Apr-16,2016,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Bilad al Qadim,26.212,50.562,14 February Revolution Youth Coalition,Other,0,1621903732
08-Apr-16,2016,Riots,Violent demonstration,Rioters (Bahrain),Shiite Muslim Group (Bahrain),5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Shahrakkan,26.075,50.501,Bahrain Mirror; Al Wafa,Other-National,0,1644271364
12-Apr-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Al Diraz,26.218,50.471,Al Wafa; Duraz Youth,Other-New media,0,1618859401
13-Apr-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Karzakkan,26.116,50.482,Al Wafa; Karzakkan News,Other-New media,0,1618859401
13-Apr-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Nuwaidrat,26.135,50.597,Al Wafa,Other,0,1618859403
13-Apr-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Al Maamir,26.133,50.609,Al Wafa,Other,0,1618859403
13-Apr-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Karzakkan,26.116,50.482,Al Wafa,Other,0,1618859404
13-Apr-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Al Diraz,26.218,50.471,Duraz Youth,New media,0,1618859404
14-Apr-16,2016,Riots,Violent demonstration,Rioters (Bahrain),Shiite Muslim Group (Bahrain),5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Karzakkan,26.116,50.482,Shiite News,International,0,1567462251
14-Apr-16,2016,Riots,Violent demonstration,Rioters (Bahrain),Shiite Muslim Group (Bahrain),5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Al Daih,26.217,50.533,Shiite News,International,0,1607976996
14-Apr-16,2016,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Nuwaidrat,26.135,50.597,14 February Revolution Youth Coalition; Al Wafa,Other,0,1618859401
14-Apr-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Abu Saybi,26.218,50.507,Al Wafa; Shiite News,Other-International,0,1618859402
14-Apr-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Sitrah,26.155,50.621,Al Wafa,Other,0,1618859403
14-Apr-16,2016,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Bilad al Qadim,26.212,50.562,14 February Revolution Youth Coalition,Other,0,1621903732
14-Apr-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Bilad al Qadim,26.212,50.562,Al Wafa,Other,0,1621903733
15-Apr-16,2016,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Sitrah,26.155,50.621,Al Wafa; 14 February Revolution Youth Coalition,Other,0,1618859401
15-Apr-16,2016,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Bani Jamrah,26.21,50.46,Al Wafa; 14 February Revolution Youth Coalition,Other,0,1618859401
15-Apr-16,2016,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Al Daih,26.217,50.533,14 February Revolution Youth Coalition,Other,0,1618859402
15-Apr-16,2016,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Nuwaidrat,26.135,50.597,14 February Revolution Youth Coalition,Other,0,1618859403
15-Apr-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Nuwaidrat,26.135,50.597,Al Wafa,Other,0,1618859403
15-Apr-16,2016,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Bilad al Qadim,26.212,50.562,14 February Revolution Youth Coalition,Other,0,1621903732
15-Apr-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Bilad al Qadim,26.212,50.562,Al Wafa,Other,0,1621903733
15-Apr-16,2016,Riots,Violent demonstration,Rioters (Bahrain),Shiite Muslim Group (Bahrain),5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Al Diraz,26.218,50.471,Bahrain Mirror; Al Wafa,Other-National,0,1644271364
15-Apr-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Karbabad,26.23,50.529,Bahrain Mirror; Daily Tribune (Bahrain),National,1,1644271364
16-Apr-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Abu Saybi,26.218,50.507,Abusaiba Media,New media,0,1618859403
16-Apr-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Karbabad,26.23,50.529,Al Wafa,Other,1,1618859403
16-Apr-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Abu Saybi,26.218,50.507,Al Wafa,Other,0,1618859403
16-Apr-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Karbabad,26.23,50.529,Gulf News (UAE),Regional,1,1618859404
17-Apr-16,2016,Protests,Protest with intervention,Protesters (Bahrain),,6,Police Forces of Bahrain (1999-),,1,16,Middle East,Bahrain,Karranah,26.229,50.509,Al Wafa,Other,0,1618859404
18-Apr-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Bu Quwa,26.205,50.52,Al Wafa,Other,0,1618859403
19-Apr-16,2016,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Bu Quwa,26.205,50.52,14 February Revolution Youth Coalition,Other,0,1618859402
19-Apr-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Sitrah,26.155,50.621,Al Wafa,Other,0,1618859403
19-Apr-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Al Maamir,26.133,50.609,Al Wafa,Other,0,1618859403
20-Apr-16,2016,Protests,Protest with intervention,Protesters (Bahrain),February 14 Youth Coalition,6,Police Forces of Bahrain (1999-),,1,16,Middle East,Bahrain,Al Musalla,26.212,50.537,14 February Revolution Youth Coalition,Other,0,1618873885
21-Apr-16,2016,Protests,Protest with intervention,Protesters (Bahrain),,6,Police Forces of Bahrain (1999-),,1,16,Middle East,Bahrain,Abu Saybi,26.218,50.507,Al Wafa,Other,0,1618859403
21-Apr-16,2016,Protests,Protest with intervention,Protesters (Bahrain),,6,Police Forces of Bahrain (1999-),,1,16,Middle East,Bahrain,Nuwaidrat,26.135,50.597,Al Wafa,Other,0,1618859403
23-Apr-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Al Diraz,26.218,50.471,Al Wafa,Other,0,1618859403
23-Apr-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Al Diraz,26.218,50.471,Duraz Youth,New media,0,1618859404
23-Apr-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Al Dair,26.284,50.624,Al Wafa,Other,0,1630985295
24-Apr-16,2016,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition; Shiite Muslim Group (Bahrain),5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Sitrah,26.155,50.621,Al Wafa; 14 February Revolution Youth Coalition,Other,0,1618859401
24-Apr-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Al Akr,26.143,50.61,Al Wafa,Other,0,1618859403
25-Apr-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Karzakkan,26.116,50.482,Karzakkan News,New media,0,1618859404
28-Apr-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Sitrah,26.155,50.621,Al Wafa,Other,0,1618859403
28-Apr-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Sadad,26.083,50.49,Al Wafa,Other,0,1618859403
28-Apr-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Shahrakkan,26.075,50.501,Al Wafa,Other,0,1618859404
28-Apr-16,2016,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Bilad al Qadim,26.212,50.562,14 February Revolution Youth Coalition,Other,0,1621903732
28-Apr-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Bilad al Qadim,26.212,50.562,Al Wafa,Other,0,1621903733
29-Apr-16,2016,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Bilad al Qadim,26.212,50.562,14 February Revolution Youth Coalition,Other,0,1621903732
30-Apr-16,2016,Strategic developments,Agreement,Government of Bahrain (1999-),,1,Civilians (Bahrain),Islamic Action Society,7,17,Middle East,Bahrain,Manama,26.228,50.586,Bahrain Mirror,National,0,1644271367
01-May-16,2016,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Al Maamir,26.133,50.609,14 February Revolution Youth Coalition; Al Wafa,Other,0,1618859401
01-May-16,2016,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Wadiyan,26.159,50.611,14 February Revolution Youth Coalition,Other,0,1618873886
05-May-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Abu Saybi,26.218,50.507,Abusaiba Media,New media,0,1618859403
06-May-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Al Daih,26.217,50.533,Daih Media,New media,0,1618859404
07-May-16,2016,Protests,Protest with intervention,Protesters (Bahrain),,6,Police Forces of Bahrain (1999-),,1,16,Middle East,Bahrain,Wadiyan,26.159,50.611,BH14 News,New media,0,1584127712
07-May-16,2016,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Al Diraz,26.218,50.471,14 February Revolution Youth Coalition,Other,0,1618859402
08-May-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Al Akr,26.143,50.61,Revolution Bahrain,New media,0,1618859404
08-May-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Bilad al Qadim,26.212,50.562,BH14 News,New media,0,1621903733
11-May-16,2016,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Nuwaidrat,26.135,50.597,14 February Revolution Youth Coalition; Al Wafa,Other,0,1618859401
12-May-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Southern Sehla,26.202,50.537,Al Wafa,Other,0,1618859404
12-May-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Bilad al Qadim,26.212,50.562,Al Wafa,Other,0,1621903733
13-May-16,2016,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Abu Saybi,26.218,50.507,14 February Revolution Youth Coalition; Al Wafa,Other,0,1618859401
13-May-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Al Akr,26.143,50.61,Al Wafa,Other,0,1618859403
13-May-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Bilad al Qadim,26.212,50.562,Al Wafa,Other,0,1621903733
